id,observed_on,latitude,longitude,scientific_name,common_name,iconic_taxon_name
IVC,2/22/18,38.0770839,-122.5818639,Psathyrella piluliformis,Common Stump Brittlestem,Fungi
IVC,5/15/18,38.07951199,-122.5727514,Calochortus luteus,Yellow Mariposa Lily,Plantae
IVC,4/16/18,38.0772769,-122.5788169,Gymnopilus luteofolius,Yellow-gilled Gymnopilus,Fungi
IVC,5/29/18,38.07543109,-122.5849922,Aesculus californica,California buckeye,Plantae
IVC,3/4/17,38.069551,-122.575145,Coprinus comatus,Shaggy Mane,Fungi
IVC,7/6/18,38.07741236,-122.5829623,Mentha pulegium,Pennyroyal,Plantae
IVC,7/12/18,38.08061077,-122.5747737,Erigeron karvinskianus,Mexican Fleabane,Plantae
IVC,7/13/18,38.07727761,-122.5785192,Calendula arvensis,field marigold,Plantae
IVC,7/13/18,38.0777774,-122.581164,Croton setiger,turkey mullein,Plantae
IVC,7/13/18,38.07738592,-122.5793323,Kickxia elatine,Sharp-leaved Fluellen,Plantae
IVC,7/13/18,38.07676451,-122.5822293,Phyla nodiflora,turkey tangle frogfruit,Plantae
IVC,7/27/18,38.07663266,-122.5827836,Spartium junceum,Spanish Broom,Plantae
IVC,2/22/16,38.07304377,-122.5752344,Taraxia ovata,Sun Cup,Plantae
IVC,8/2/18,38.08044393,-122.5794564,Mentha pulegium,Pennyroyal,Plantae
IVC,8/2/18,38.08040283,-122.5794133,Mentha pulegium,Pennyroyal,Plantae
IVC,8/5/18,38.07307506,-122.5792236,Salix lasiandra,Pacific Willow,Plantae
IVC,2/22/16,38.07863969,-122.5826372,Bellis perennis,Lawn daisy,Plantae
IVC,2/11/18,38.07753611,-122.583125,Taraxia ovata,Sun Cup,Plantae
IVC,11/28/18,38.07601384,-122.5831836,Sitta carolinensis,White-breasted Nuthatch,Aves
IVC,11/28/18,38.07870179,-122.5850504,Sayornis saya,Say's Phoebe,Aves
IVC,1/3/19,38.07813263,-122.5778885,Trametes betulina,Gilled Polypore,Fungi
IVC,1/3/19,38.07930374,-122.5771408,Aureoboletus flaviporus,viscid bolete,Fungi
IVC,1/3/19,38.07902145,-122.577034,Tricholoma dryophilum,Oak-loving Trich,Fungi
IVC,1/21/19,38.07567217,-122.5847167,Silybum marianum,milk thistle,Plantae
IVC,1/28/19,38.07654388,-122.5818335,Junco hyemalis,Dark-eyed Junco,Aves
IVC,1/31/19,38.0760305,-122.5841617,Taricha torosa,California Newt,Amphibia
IVC,2/23/19,38.07849503,-122.5856476,Anaxyrus boreas,Western Toad,Amphibia
IVC,2/23/19,38.07681656,-122.585434,Adiantum jordanii,California Maidenhair Fern,Plantae
IVC,2/23/19,38.07678223,-122.5854416,Arctostaphylos manzanita manzanita,,Plantae
IVC,2/23/19,38.07611847,-122.5770416,Taraxia ovata,Sun Cup,Plantae
IVC,3/14/19,38.07637783,-122.5831133,Nemophila menziesii,baby blue eyes,Plantae
IVC,3/13/19,38.07634701,-122.5831542,Nemophila menziesii,baby blue eyes,Plantae
IVC,3/13/19,38.0755978,-122.5846493,Silybum marianum,milk thistle,Plantae
IVC,3/18/19,38.07629717,-122.5836033,Nemophila menziesii,baby blue eyes,Plantae
IVC,3/18/19,38.07737783,-122.5827033,Taraxia ovata,Sun Cup,Plantae
IVC,3/18/19,38.0776055,-122.584945,Bellis perennis,Lawn daisy,Plantae
IVC,3/29/19,38.0802931,-122.5836139,Sonchus asper,prickly sowthistle,Plantae
IVC,4/4/19,38.07639717,-122.58368,Hyalophora euryalus,Ceanothus Silk Moth,Insecta
IVC,4/4/19,38.07675283,-122.58303,Hyalophora euryalus,Ceanothus Silk Moth,Insecta
IVC,4/8/19,38.075802,-122.577187,Nemophila menziesii,baby blue eyes,Plantae
IVC,4/12/19,38.07569218,-122.5846924,Silybum marianum,milk thistle,Plantae
IVC,4/25/19,38.07644115,-122.58366,Apantesis ornata,Ornate Tiger Moth,Insecta
IVC,5/2/19,38.076675,-122.584525,Coccinella septempunctata,Seven-spotted Lady Beetle,Insecta
IVC,5/5/19,38.07653333,-122.5738217,Wyethia angustifolia,narrowleaf mule-ears,Plantae
IVC,5/5/19,38.0764195,-122.5738617,Triteleia hyacinthina,white brodiaea,Plantae
IVC,5/5/19,38.07665,-122.5737833,Castilleja densiflora densiflora,,Plantae
IVC,5/5/19,38.07833481,-122.585556,Crotalus oreganus oreganus,Northern Pacific Rattlesnake,Reptilia
IVC,5/14/19,38.07608741,-122.5847855,Harmonia axyridis,Asian Lady Beetle,Insecta
IVC,5/17/19,38.07842739,-122.5848192,Trachemys scripta,Pond Slider,Reptilia
IVC,6/11/19,38.07762601,-122.5837092,Anaxyrus boreas,Western Toad,Amphibia
IVC,7/1/19,38.07488883,-122.585305,Hemileuca eglanterina,Western Sheep Moth,Insecta
IVC,7/15/19,38.07515992,-122.5847918,Buteo jamaicensis,Red-tailed Hawk,Aves
IVC,7/23/19,38.07682875,-122.58319,Croton setiger,turkey mullein,Plantae
IVC,5/5/19,38.073245,-122.57389,Dichelostemma congestum,Ookow,Plantae
IVC,9/13/19,38.07726731,-122.5830024,Junonia grisea,Gray Buckeye,Insecta
IVC,10/2/19,38.07874435,-122.585313,Haemorhous mexicanus,House Finch,Aves
IVC,10/2/19,38.07982443,-122.5829931,Sceloporus occidentalis bocourtii,Coast Range Fence Lizard,Reptilia
IVC,10/16/19,38.07668459,-122.5798386,Odocoileus hemionus columbianus,Columbian Black-tailed Deer,Mammalia
IVC,10/19/19,38.07588622,-122.5840683,Procyon lotor,Common Raccoon,Mammalia
IVC,10/27/19,38.07815088,-122.5840397,Pseudacris regilla,Pacific chorus frog,Amphibia
IVC,3/16/20,38.07693508,-122.5825769,Cydonia oblonga,Quince,Plantae
IVC,3/16/20,38.07693508,-122.5825769,Vicia villosa,hairy vetch,Plantae
IVC,3/16/20,38.07693508,-122.5825769,Sanicula bipinnatifida,Purple Sanicle,Plantae
IVC,3/28/20,38.07705283,-122.5852283,Viola pedunculata,California Golden Violet,Plantae
IVC,4/19/20,38.07704394,-122.5853694,Viola pedunculata,California Golden Violet,Plantae
IVC,5/3/20,38.07732785,-122.5751228,Euclidia ardita,,Insecta
IVC,5/5/20,38.0766304,-122.5820787,Eschscholzia californica,California poppy,Plantae
IVC,5/15/20,38.08051383,-122.5833967,Bombus californicus,California Bumble Bee,Insecta
IVC,5/18/20,38.0756877,-122.5771276,Cultellunguis americanus,,Insecta
IVC,5/17/20,38.07988617,-122.5769717,Lampropeltis californiae,California King Snake,Reptilia
IVC,5/17/20,38.080525,-122.5799717,Pituophis catenifer catenifer,Pacific Gopher Snake,Reptilia
IVC,5/27/20,38.07658959,-122.582664,Crotalus oreganus oreganus,Northern Pacific Rattlesnake,Reptilia
IVC,5/19/20,38.0801805,-122.5758217,Lampropeltis californiae,California King Snake,Reptilia
IVC,5/20/20,38.08058883,-122.5751283,Pituophis catenifer catenifer,Pacific Gopher Snake,Reptilia
IVC,5/22/20,38.0806195,-122.5751417,Pituophis catenifer catenifer,Pacific Gopher Snake,Reptilia
IVC,5/22/20,38.07813617,-122.58522,Elgaria multicarinata,Southern Alligator Lizard,Reptilia
IVC,5/28/20,38.07860578,-122.5841469,Crotalus oreganus oreganus,Northern Pacific Rattlesnake,Reptilia
IVC,6/17/20,38.07565401,-122.5841478,Aesculus californica,California buckeye,Plantae
IVC,6/18/20,38.08002217,-122.5830167,Cirsium vulgare,Bull Thistle,Plantae
IVC,6/19/20,38.07918617,-122.576425,Mentha pulegium,Pennyroyal,Plantae
IVC,7/2/20,38.08021667,-122.5851283,Centromadia fitchii,Fitch's tarweed,Plantae
IVC,7/27/20,38.07724905,-122.5807197,Lepus californicus,Black-tailed Jackrabbit,Mammalia
IVC,8/5/20,38.07646033,-122.58349,Pituophis catenifer,Gopher Snake,Reptilia
IVC,9/8/20,38.06823784,-122.5819664,Sceloporus occidentalis,Western Fence Lizard,Reptilia
IVC,9/11/20,38.07582783,-122.5849917,Megascops kennicottii,Western Screech-Owl,Aves
IVC,9/23/20,38.07652146,-122.5822109,Otospermophilus douglasii,Douglas's Ground Squirrel,Mammalia
IVC,9/23/20,38.07654831,-122.5818751,Odocoileus hemionus columbianus,Columbian Black-tailed Deer,Mammalia
IVC,10/6/20,38.0768987,-122.5809617,Corthylio calendula,Ruby-crowned Kinglet,Aves
IVC,10/6/20,38.07683433,-122.5811792,Odocoileus hemionus,Mule Deer,Mammalia
IVC,10/6/20,38.07720102,-122.5811134,Junco hyemalis,Dark-eyed Junco,Aves
IVC,10/6/20,38.07567706,-122.5847304,Junco hyemalis,Dark-eyed Junco,Aves
IVC,10/6/20,38.07679904,-122.5811326,Junco hyemalis,Dark-eyed Junco,Aves
IVC,11/5/20,38.078442,-122.585716,Phyciodes mylitta,Mylitta Crescent,Insecta
IVC,12/9/20,38.07582217,-122.5762633,Arctostaphylos manzanita manzanita,,Plantae
IVC,12/13/20,38.07629464,-122.5839852,Hyalophora euryalus,Ceanothus Silk Moth,Insecta
IVC,12/21/20,38.07806309,-122.583355,Sayornis nigricans,Black Phoebe,Aves
IVC,12/21/20,38.07764631,-122.5827704,Baeolophus inornatus,Oak Titmouse,Aves
IVC,1/5/21,38.07707557,-122.5828725,Zonotrichia atricapilla,Golden-crowned Sparrow,Aves
IVC,1/8/21,38.0759418,-122.5841013,Leratiomyces percevalii,Mulch Maids,Fungi
IVC,1/8/21,38.07489067,-122.5854043,Tricholoma dryophilum,Oak-loving Trich,Fungi
IVC,1/8/21,38.07586389,-122.5836479,Leratiomyces ceres,Chip Cherries,Fungi
IVC,1/9/21,38.07591111,-122.5828278,Coprinopsis lagopus,hare's foot inkcap,Fungi
IVC,1/9/21,38.07515556,-122.5787917,Cyathus striatus,fluted bird's nest fungus,Fungi
IVC,1/9/21,38.07504444,-122.5783611,Armillaria mellea,Honey Mushroom,Fungi
IVC,1/9/21,38.07494444,-122.5780528,Pholiota terrestris,Terrestrial Scalycap,Fungi
IVC,1/9/21,38.07489167,-122.5757639,Omphalotus olivascens,western jack-o'-lantern,Fungi
IVC,1/9/21,38.07504722,-122.57585,Armillaria mellea,Honey Mushroom,Fungi
IVC,1/9/21,38.07458333,-122.5747694,Stropharia ambigua,Questionable Stropharia,Fungi
IVC,1/9/21,38.07496944,-122.5749361,Leocarpus fragilis,insect-egg slime,Protozoa
IVC,1/9/21,38.07318056,-122.5787667,Coprinopsis lagopus,hare's foot inkcap,Fungi
IVC,1/9/21,38.07391944,-122.5813278,Agaricus campestris,Meadow Mushroom,Fungi
IVC,1/9/21,38.07438611,-122.581,Leratiomyces ceres,Chip Cherries,Fungi
IVC,1/13/21,38.07432222,-122.5768528,Aleuria aurantia,orange peel fungus,Fungi
IVC,1/13/21,38.07451111,-122.5771778,Amanita muscaria,Fly Agaric,Fungi
IVC,1/13/21,38.07451111,-122.5771778,Leocarpus fragilis,insect-egg slime,Protozoa
IVC,1/13/21,38.07486944,-122.5756111,Stropharia ambigua,Questionable Stropharia,Fungi
IVC,1/13/21,38.07466111,-122.5750361,Leocarpus fragilis,insect-egg slime,Protozoa
IVC,1/13/21,38.075,-122.5750444,Leratiomyces ceres,Chip Cherries,Fungi
IVC,1/13/21,38.07598333,-122.5784333,Pluteus petasatus,scaly shield,Fungi
IVC,1/25/21,38.07634779,-122.5740121,Taraxia ovata,Sun Cup,Plantae
IVC,1/25/21,38.0763372,-122.5743685,Plantago lanceolata,ribwort plantain,Plantae
IVC,1/25/21,38.07823611,-122.5768503,Arctostaphylos manzanita manzanita,,Plantae
IVC,1/25/21,38.0786975,-122.5767081,Quercus agrifolia,coast live oak,Plantae
IVC,1/25/21,38.07871444,-122.5767031,Aceria mackiei,Live Oak Erineum Mite,Arachnida
IVC,1/25/21,38.0787175,-122.5766053,Arbutus menziesii,Pacific madrone,Plantae
IVC,1/25/21,38.07872028,-122.5766722,Lonicera hispidula,Pink Honeysuckle,Plantae
IVC,1/25/21,38.07884,-122.5767647,Primula hendersonii,Henderson's shooting star,Plantae
IVC,1/25/21,38.07940806,-122.5764867,Croton setiger,turkey mullein,Plantae
IVC,1/25/21,38.07943111,-122.5762156,Gnorimoschema baccharisella,Coyote Brush Stem Gall Moth,Insecta
IVC,1/25/21,38.07943111,-122.5762156,Baccharis pilularis,coyote brush,Plantae
IVC,1/25/21,38.07937361,-122.5760936,Mentha pulegium,Pennyroyal,Plantae
IVC,1/25/21,38.07928306,-122.5759431,Odocoileus hemionus,Mule Deer,Mammalia
IVC,1/25/21,38.0794975,-122.5756792,Fossombronia,Frillworts,Plantae
IVC,1/25/21,38.08021472,-122.5755083,Zonotrichia atricapilla,Golden-crowned Sparrow,Aves
IVC,1/25/21,38.07941306,-122.57777,Quercus kelloggii,California black oak,Plantae
IVC,1/25/21,38.07802944,-122.5772583,Pteridium aquilinum pubescens,Hairy brackenfern,Plantae
IVC,1/25/21,38.07745389,-122.5770289,Heteromeles arbutifolia,Toyon,Plantae
IVC,1/25/21,38.07730917,-122.5771556,Cynosurus echinatus,bristly dogtail grass,Plantae
IVC,1/25/21,38.07730917,-122.5771556,Briza maxima,Greater Quaking Grass,Plantae
IVC,1/25/21,38.076775,-122.5768725,Corvus brachyrhynchos,American Crow,Aves
IVC,1/25/21,38.076695,-122.57628,Spinus psaltria,Lesser Goldfinch,Aves
IVC,1/25/21,38.07613528,-122.5737411,Sayornis nigricans,Black Phoebe,Aves
IVC,1/25/21,38.07995,-122.5763811,Prenolepis imparis,American Winter Ant,Insecta
IVC,2/4/21,38.07893297,-122.585857,Contia tenuis,Common Sharp-tailed Snake,Reptilia
IVC,2/2/21,38.078427,-122.5859,Aquarius remigis,North American Common Water Strider,Insecta
IVC,2/26/21,38.07880972,-122.5860317,Sialia mexicana,Western Bluebird,Aves
IVC,2/26/21,38.07856861,-122.5857747,Taraxia ovata,Sun Cup,Plantae
IVC,2/26/21,38.07857,-122.5857742,Cirsium vulgare,Bull Thistle,Plantae
IVC,3/12/21,38.07894167,-122.5858528,Taraxia ovata,Sun Cup,Plantae
IVC,3/12/21,38.07940278,-122.5859,Sanicula bipinnatifida,Purple Sanicle,Plantae
IVC,3/14/21,38.0763616,-122.5830765,Otospermophilus douglasii,Douglas's Ground Squirrel,Mammalia
IVC,3/23/21,38.07723319,-122.5853797,Viola pedunculata,California Golden Violet,Plantae
IVC,4/3/21,38.0790944,-122.5735279,Vicia villosa,hairy vetch,Plantae
IVC,4/5/21,38.07757216,-122.5827832,Zonotrichia atricapilla,Golden-crowned Sparrow,Aves
IVC,4/4/21,38.07641102,-122.5832341,Layia platyglossa,tidy tips,Plantae
IVC,4/5/21,38.07500695,-122.5853376,Pieris marginalis,Margined White,Insecta
IVC,5/14/21,38.07589717,-122.585005,Pituophis catenifer catenifer,Pacific Gopher Snake,Reptilia
IVC,5/22/21,38.074804,-122.585426,Lampropeltis californiae,California King Snake,Reptilia
IVC,5/25/21,38.07647224,-122.5837866,Sayornis nigricans,Black Phoebe,Aves
IVC,5/25/21,38.07571431,-122.584839,Silybum marianum,milk thistle,Plantae
IVC,5/30/21,38.07714262,-122.5826085,Procyon lotor,Common Raccoon,Mammalia
IVC,6/3/21,38.075875,-122.5790633,Odocoileus hemionus columbianus,Columbian Black-tailed Deer,Mammalia
IVC,6/11/21,38.07749939,-122.5838623,Baccharis pilularis,coyote brush,Plantae
IVC,6/11/21,38.07736206,-122.5838699,Lonicera hispidula,Pink Honeysuckle,Plantae
IVC,6/11/21,38.07736206,-122.5838699,Dryopteris arguta,coastal woodfern,Plantae
IVC,6/11/21,38.07610321,-122.5761185,Rubus ursinus,California Blackberry,Plantae
IVC,6/11/21,38.07610321,-122.5761185,Lonicera hispidula,Pink Honeysuckle,Plantae
IVC,6/11/21,38.07598877,-122.5768433,Erodium cicutarium,Redstem Stork's-bill,Plantae
IVC,6/11/21,38.0758667,-122.5771561,Frangula californica,coffeeberry,Plantae
IVC,6/11/21,38.07612991,-122.5765915,Epilobium canum,California fuchsia,Plantae
IVC,6/11/21,38.07616806,-122.5767975,Epilobium canum,California fuchsia,Plantae
IVC,6/11/21,38.07610703,-122.5764771,Aesculus californica,California buckeye,Plantae
IVC,6/17/21,38.07706371,-122.5825957,Procyon lotor,Common Raccoon,Mammalia
IVC,6/24/21,38.07595528,-122.5839425,Procyon lotor,Common Raccoon,Mammalia
IVC,6/22/21,38.07580595,-122.5841735,Lynx rufus,Bobcat,Mammalia
IVC,7/2/21,38.07665449,-122.5818563,Sciurus griseus,Western Gray Squirrel,Mammalia
IVC,7/2/21,38.07480284,-122.58121,Lepus californicus,Black-tailed Jackrabbit,Mammalia
IVC,7/1/21,38.0767533,-122.5818701,Baeolophus inornatus,Oak Titmouse,Aves
IVC,7/1/21,38.07137353,-122.5826248,Dasymutilla aureola,Pacific Velvet Ant,Insecta
IVC,6/28/21,38.07307074,-122.5824659,Odocoileus hemionus,Mule Deer,Mammalia
IVC,6/25/21,38.07578816,-122.5798364,Junonia grisea,Gray Buckeye,Insecta
IVC,6/24/21,38.07538792,-122.5803368,Sciurus griseus,Western Gray Squirrel,Mammalia
IVC,6/22/21,38.07558804,-122.5809127,Procyon lotor,Common Raccoon,Mammalia
IVC,7/25/21,38.078475,-122.58567,Anaxyrus boreas,Western Toad,Amphibia
IVC,7/27/21,38.07583461,-122.58437,Crotalus oreganus oreganus,Northern Pacific Rattlesnake,Reptilia
IVC,8/5/21,38.07969069,-122.5837188,Trifolium pratense,Red Clover,Plantae
IVC,8/5/21,38.07596267,-122.5842413,Cydonia oblonga,Quince,Plantae
IVC,8/7/21,38.07766383,-122.5833883,Xanthoria parietina,Common Sunburst Lichen,Fungi
IVC,8/7/21,38.0775945,-122.583205,Mentha pulegium,Pennyroyal,Plantae
IVC,8/13/21,38.07852173,-122.5855713,Centaurea solstitialis,Yellow Star-Thistle,Plantae
IVC,8/16/21,38.07864739,-122.5856806,Centromadia fitchii,Fitch's tarweed,Plantae
IVC,8/16/21,38.07590737,-122.5757776,Procyon lotor,Common Raccoon,Mammalia
IVC,9/24/21,38.07694167,-122.5772083,Calisoga longitarsis,False Tarantula,Arachnida
IVC,10/3/21,38.07625283,-122.5836867,Pseudacris regilla,Pacific chorus frog,Amphibia
IVC,10/15/21,38.07596117,-122.584975,Clathrus ruber,red-cage fungus,Fungi
IVC,10/13/21,38.0738145,-122.5767428,Odocoileus hemionus columbianus,Columbian Black-tailed Deer,Mammalia
IVC,10/23/21,38.0786945,-122.5859667,Spinus psaltria,Lesser Goldfinch,Aves
IVC,10/26/21,38.07406667,-122.5774467,Odocoileus hemionus columbianus,Columbian Black-tailed Deer,Mammalia
IVC,11/15/21,38.07525,-122.585005,Milax gagates,Greenhouse Slug,Mollusca
IVC,1/17/22,38.07505035,-122.5778961,Alopecosa kochi,Koch's Wolf Spider,Arachnida
IVC,1/29/22,38.07523128,-122.5832983,Adelinia grandis,Pacific hound's tongue,Plantae
IVC,2/5/22,38.07705,-122.584525,Taricha torosa,California Newt,Amphibia
IVC,2/12/22,38.0785354,-122.585792,Pseudacris regilla,Pacific chorus frog,Amphibia
IVC,2/13/22,38.0784555,-122.5855783,Pseudacris regilla,Pacific chorus frog,Amphibia
IVC,2/19/22,38.07821383,-122.5854117,Contia tenuis,Common Sharp-tailed Snake,Reptilia
IVC,3/5/22,38.0756195,-122.584,Agrocybe praecox,Spring Fieldcap,Fungi
IVC,3/2/22,38.07843317,-122.5855463,Geranium dissectum,Cut-leaved crane's-bill,Plantae
IVC,3/2/22,38.075802,-122.577187,Eupeodes volucris,Large-tailed Aphideater,Insecta
IVC,2/24/22,38.07598583,-122.5806569,Junco hyemalis,Dark-eyed Junco,Aves
IVC,2/24/22,38.07512097,-122.5779926,Zonotrichia atricapilla,Golden-crowned Sparrow,Aves
IVC,3/3/22,38.07740419,-122.581042,Canis latrans,Coyote,Mammalia
IVC,3/7/22,38.0776393,-122.5838183,Celastrina echo,Echo Azure,Insecta
IVC,3/7/22,38.075802,-122.577187,Ranunculus californicus,California buttercup,Plantae
IVC,3/5/22,38.07558333,-122.5839383,Leratiomyces percevalii,Mulch Maids,Fungi
IVC,3/20/22,38.07804444,-122.5839583,Castilleja densiflora,dense-flowered owl's-clover,Plantae
IVC,3/24/22,38.07284522,-122.5790513,Sciurus griseus,Western Gray Squirrel,Mammalia
IVC,3/24/22,38.07353381,-122.5804222,Odocoileus hemionus,Mule Deer,Mammalia
IVC,3/24/22,38.07575456,-122.5811586,Turdus migratorius,American Robin,Aves
IVC,4/1/22,38.0768,-122.5835633,Hyalophora euryalus,Ceanothus Silk Moth,Insecta
IVC,4/3/22,38.07785293,-122.5853027,Taraxia ovata,Sun Cup,Plantae
IVC,4/3/22,38.07630819,-122.5834468,Layia platyglossa,tidy tips,Plantae
IVC,4/10/22,38.078475,-122.585105,Sidalcea malviflora,checkerbloom,Plantae
IVC,4/10/22,38.07761667,-122.583175,Castilleja densiflora,dense-flowered owl's-clover,Plantae
IVC,4/11/22,38.07993912,-122.5763261,Bellardia viscosa,Yellow Glandweed,Plantae
IVC,4/11/22,38.0800706,-122.57586,Erodium botrys,Mediterranean Stork's-bill,Plantae
IVC,4/17/22,38.07765198,-122.5834045,Trifolium fragiferum,Strawberry clover,Plantae
IVC,4/13/22,38.07903635,-122.5837676,Apantesis ornata,Ornate Tiger Moth,Insecta
IVC,5/1/22,38.07633883,-122.5852883,Tragopogon porrifolius,purple salsify,Plantae
IVC,5/1/22,38.07650833,-122.5853417,Convolvulus arvensis,field bindweed,Plantae
IVC,5/1/22,38.07791117,-122.585755,Lysimachia arvensis,scarlet pimpernel,Plantae
IVC,5/1/22,38.07983883,-122.5856167,Dipterostemon capitatus,blue dicks,Plantae
IVC,5/7/22,38.07753754,-122.5838928,Parentucellia latifolia,Broadleaf Glandweed,Plantae
IVC,5/7/22,38.07754898,-122.5839157,Castilleja densiflora,dense-flowered owl's-clover,Plantae
IVC,5/7/22,38.07986139,-122.5779115,Elgaria multicarinata,Southern Alligator Lizard,Reptilia
IVC,5/9/22,38.07594041,-122.5837527,Spinus psaltria,Lesser Goldfinch,Aves
IVC,5/11/22,38.0761689,-122.5837134,Chondestes grammacus,Lark Sparrow,Aves
IVC,5/10/22,38.07599142,-122.5841286,Junco hyemalis,Dark-eyed Junco,Aves
IVC,5/10/22,38.07580306,-122.5842726,Sayornis nigricans,Black Phoebe,Aves
IVC,5/30/22,38.08056667,-122.573395,Calochortus luteus,Yellow Mariposa Lily,Plantae
IVC,6/4/22,38.07440283,-122.578725,Trifolium incarnatum,crimson clover,Plantae
IVC,6/7/22,38.07845283,-122.585595,Taricha torosa,California Newt,Amphibia
IVC,6/7/22,38.0768305,-122.5811617,Odocoileus hemionus,Mule Deer,Mammalia
IVC,6/19/22,38.07874809,-122.5838815,Junonia grisea,Gray Buckeye,Insecta
IVC,6/25/22,38.0782695,-122.5857167,Centromadia fitchii,Fitch's tarweed,Plantae
IVC,6/25/22,38.07823617,-122.5856867,Mentha pulegium,Pennyroyal,Plantae
IVC,7/9/22,38.07764167,-122.5856283,Centromadia fitchii,Fitch's tarweed,Plantae
IVC,6/28/22,38.07354087,-122.5819809,Odocoileus hemionus,Mule Deer,Mammalia
IVC,8/1/22,38.08051478,-122.5834062,Centromadia fitchii,Fitch's tarweed,Plantae
IVC,6/15/22,38.075802,-122.577187,Melanerpes formicivorus,Acorn Woodpecker,Aves
IVC,6/15/22,38.07589619,-122.5787534,Haemorhous mexicanus,House Finch,Aves
IVC,8/22/22,38.07961576,-122.5858588,Umbellularia californica,California bay,Plantae
IVC,8/22/22,38.07910957,-122.5858618,Baccharis pilularis,coyote brush,Plantae
IVC,8/14/22,38.07564142,-122.5814497,Odocoileus hemionus,Mule Deer,Mammalia
IVC,8/30/22,38.07607208,-122.5840895,Junonia grisea,Gray Buckeye,Insecta
IVC,9/11/22,38.07592527,-122.5787301,Odocoileus hemionus,Mule Deer,Mammalia
IVC,9/11/22,38.0745766,-122.5806137,Lepus californicus,Black-tailed Jackrabbit,Mammalia
IVC,9/19/22,38.07500479,-122.5753925,Quercus agrifolia,coast live oak,Plantae
IVC,10/3/22,38.08007446,-122.5827451,Dittrichia graveolens,Stinkwort,Plantae
IVC,10/8/22,38.07612088,-122.5848825,Cynodon dactylon,Bermuda grass,Plantae
IVC,10/10/22,38.07738569,-122.5856098,Arctostaphylos manzanita manzanita,,Plantae
IVC,11/4/22,38.07995327,-122.58306,Dittrichia graveolens,Stinkwort,Plantae
IVC,5/16/22,38.0787067,-122.5858177,Sceloporus occidentalis,Western Fence Lizard,Reptilia
IVC,5/16/22,38.0772694,-122.5855387,Triteleia laxa,Ithuriel's Spear,Plantae
IVC,5/16/22,38.0770309,-122.5853981,Clarkia amoena,Farewell-To-Spring,Plantae
IVC,11/5/20,38.078432,-122.58567,Junonia grisea,Gray Buckeye,Insecta
IVC,11/5/20,38.078272,-122.585618,Junonia grisea,Gray Buckeye,Insecta
IVC,11/5/20,38.078251,-122.585576,Junonia grisea,Gray Buckeye,Insecta
IVC,11/29/17,38.07849,-122.585714,Phyciodes mylitta,Mylitta Crescent,Insecta
IVC,11/5/20,38.07847,-122.585634,Phyciodes mylitta,Mylitta Crescent,Insecta
IVC,12/4/22,38.07600833,-122.5840133,Ariolimax buttoni,Button's Banana Slug,Mollusca
IVC,12/11/22,38.07605064,-122.5802596,Agaricus campestris,Meadow Mushroom,Fungi
IVC,12/11/22,38.07842766,-122.5771422,Pleurotus ostreatus,Oyster Mushroom,Fungi
IVC,12/11/22,38.07561374,-122.5849431,Leratiomyces percevalii,Mulch Maids,Fungi
IVC,12/11/22,38.07562115,-122.5848173,Mycena californiensis,California Mycena,Fungi
IVC,12/11/22,38.07569241,-122.5846933,Tubaria furfuracea,scurfy twiglet,Fungi
IVC,12/11/22,38.075817,-122.5843956,Psathyrella corrugis,red edge brittlestem,Fungi
IVC,1/6/23,38.07493883,-122.5851217,Amanita muscaria flavivolvata,American Fly Agaric,Fungi
IVC,1/6/23,38.07514162,-122.5852232,Amanita muscaria flavivolvata,American Fly Agaric,Fungi
IVC,1/7/23,38.07733114,-122.5841292,Bolbitius titubans,yellow fieldcap,Fungi
IVC,1/7/23,38.07674227,-122.5829521,Coprinopsis lagopus,hare's foot inkcap,Fungi
IVC,1/12/23,38.07676667,-122.580575,Dryobates pubescens,Downy Woodpecker,Aves
IVC,1/12/23,38.07689717,-122.583145,Zonotrichia atricapilla,Golden-crowned Sparrow,Aves
IVC,1/16/23,38.07699722,-122.5837556,Arctostaphylos manzanita,Common Manzanita,Plantae
IVC,2/12/23,38.07699167,-122.5845333,Pseudacris regilla,Pacific chorus frog,Amphibia
IVC,2/13/23,38.07576599,-122.5764766,Sciurus griseus,Western Gray Squirrel,Mammalia
IVC,2/13/23,38.07589103,-122.5769146,Catharus guttatus,Hermit Thrush,Aves
IVC,2/13/23,38.07598809,-122.5771305,Arbutus menziesii,Pacific madrone,Plantae
IVC,2/13/23,38.07530113,-122.5746335,Baeolophus inornatus,Oak Titmouse,Aves
IVC,2/13/23,38.07534464,-122.5751363,Corvus brachyrhynchos,American Crow,Aves
IVC,2/16/23,38.0755707,-122.5785568,Primula hendersonii,Henderson's shooting star,Plantae
IVC,2/27/23,38.0776393,-122.5838183,Iris macrosiphon,Bowltube Iris,Plantae
IVC,2/27/23,38.075802,-122.577187,Sialia mexicana,Western Bluebird,Aves
IVC,3/7/23,38.07250628,-122.5802682,Sanicula laciniata,laceleaf sanicle,Plantae
IVC,3/6/23,38.07816525,-122.5826895,Viola pedunculata,California Golden Violet,Plantae
IVC,3/7/23,38.07362754,-122.581687,Taraxia ovata,Sun Cup,Plantae
IVC,3/12/23,38.07491394,-122.5780002,Clathrus ruber,red-cage fungus,Fungi
IVC,3/12/23,38.07679123,-122.5813457,Amanita velosa,springtime amanita,Fungi
